Date,Price
01/01/2013,"70,66"
02/01/2013,"75,53"
03/01/2013,"75,68"
04/01/2013,"74,95"
05/01/2013,"75,22"
06/01/2013,"75,42"
07/01/2013,"75,68"
08/01/2013,"75,12"
09/01/2013,"74,81"
10/01/2013,"75,03"
11/01/2013,"75,61"
12/01/2013,"75,57"
13/01/2013,"75,57"
14/01/2013,"75,51"
15/01/2013,"76,18"
16/01/2013,"77,17"
17/01/2013,"77,81"
18/01/2013,"78,72"
19/01/2013,"78,71"
20/01/2013,"78,72"
21/01/2013,"79,36"
22/01/2013,"79,96"
23/01/2013,"80,47"
24/01/2013,"82,34"
25/01/2013,"80,76"
26/01/2013,"81,06"
27/01/2013,"81,23"
28/01/2013,"81,33"
29/01/2013,"82,43"
30/01/2013,"83,03"
31/01/2013,"83,03"
01/02/2013,"83,04"
02/02/2013,"82,56"
03/02/2013,"82,11"
04/02/2013,"81,61"
05/02/2013,"81,79"
06/02/2013,"81,95"
07/02/2013,"81,44"
08/02/2013,"82,74"
09/02/2013,"82,69"
10/02/2013,"82,74"
11/02/2013,"82,89"
12/02/2013,"81,61"
13/02/2013,"81,11"
14/02/2013,"80,98"
15/02/2013,"81,27"
16/02/2013,"82,04"
17/02/2013,"82,77"
18/02/2013,"83,5"
19/02/2013,"84,29"
20/02/2013,"84,48"
21/02/2013,"83,11"
22/02/2013,"82,96"
23/02/2013,"82,56"
24/02/2013,"82,18"
25/02/2013,"81,73"
26/02/2013,"81,89"
27/02/2013,"84,54"
28/02/2013,"85,18"
01/03/2013,"85,53"
02/03/2013,"85,84"
03/03/2013,"86,15"
04/03/2013,"86,45"
05/03/2013,"87,01"
06/03/2013,"87,32"
07/03/2013,"86,28"
08/03/2013,"86,78"
09/03/2013,"86,81"
10/03/2013,"86,87"
11/03/2013,"86,89"
12/03/2013,"87,33"
13/03/2013,"88,53"
14/03/2013,"90,93"
15/03/2013,"92,57"
16/03/2013,"91,87"
17/03/2013,"91,34"
18/03/2013,"90,77"
19/03/2013,"91,04"
20/03/2013,"89,07"
21/03/2013,"88,29"
22/03/2013,"87,11"
23/03/2013,"87,04"
24/03/2013,"86,89"
25/03/2013,"86,63"
26/03/2013,"87,84"
27/03/2013,"88,56"
28/03/2013,"88,39"
29/03/2013,"88,14"
30/03/2013,"87,89"
31/03/2013,"87,65"
01/04/2013,"87,29"
02/04/2013,"88,57"
03/04/2013,"89,11"
04/04/2013,"88,15"
05/04/2013,"86,71"
06/04/2013,"86,28"
07/04/2013,"85,77"
08/04/2013,"85,26"
09/04/2013,"84,64"
10/04/2013,"85,46"
11/04/2013,"84,64"
12/04/2013,"85,99"
13/04/2013,"85,3"
14/04/2013,"84,75"
15/04/2013,"84,21"
16/04/2013,"83,36"
17/04/2013,"84,57"
18/04/2013,"83,46"
19/04/2013,"83,34"
20/04/2013,"84,23"
21/04/2013,"85,04"
22/04/2013,"86,02"
23/04/2013,"84,88"
24/04/2013,"82,99"
25/04/2013,"83,42"
26/04/2013,"84,32"
27/04/2013,"84,85"
28/04/2013,"85,4"
29/04/2013,"85,89"
30/04/2013,"87,53"
01/05/2013,"83,93"
02/05/2013,"85,66"
03/05/2013,"86,28"
04/05/2013,"86,63"
05/05/2013,87
06/05/2013,"87,42"
07/05/2013,"87,13"
08/05/2013,"87,71"
09/05/2013,"87,72"
10/05/2013,"86,65"
11/05/2013,"86,52"
12/05/2013,"86,33"
13/05/2013,"86,07"
14/05/2013,"86,82"
15/05/2013,"86,49"
16/05/2013,"86,14"
17/05/2013,"86,35"
18/05/2013,"86,11"
19/05/2013,"85,89"
20/05/2013,"85,81"
21/05/2013,"83,96"
22/05/2013,"83,44"
23/05/2013,"81,68"
24/05/2013,"81,57"
25/05/2013,"81,55"
26/05/2013,"81,51"
27/05/2013,"81,48"
28/05/2013,"81,5"
29/05/2013,"80,71"
30/05/2013,"80,37"
31/05/2013,"79,38"
01/06/2013,"80,5"
02/06/2013,"81,46"
03/06/2013,"82,35"
04/06/2013,"84,39"
05/06/2013,"83,35"
06/06/2013,"84,79"
07/06/2013,"84,75"
08/06/2013,"85,45"
09/06/2013,"86,1"
10/06/2013,"86,69"
11/06/2013,"88,11"
12/06/2013,"90,08"
13/06/2013,"91,75"
14/06/2013,"90,15"
15/06/2013,"89,61"
16/06/2013,"89,02"
17/06/2013,"88,49"
18/06/2013,"86,96"
19/06/2013,"86,67"
20/06/2013,"85,37"
21/06/2013,"84,54"
22/06/2013,"84,16"
23/06/2013,"83,75"
24/06/2013,"83,18"
25/06/2013,"84,8"
26/06/2013,"84,06"
27/06/2013,84
28/06/2013,"84,32"
29/06/2013,"84,7"
30/06/2013,"85,08"
01/07/2013,"85,53"
02/07/2013,"84,89"
03/07/2013,"85,42"
04/07/2013,"85,42"
05/07/2013,"85,17"
06/07/2013,"85,25"
07/07/2013,"85,31"
08/07/2013,"85,33"
09/07/2013,"85,74"
10/07/2013,"86,62"
11/07/2013,"84,92"
12/07/2013,"85,07"
13/07/2013,"85,06"
14/07/2013,"85,06"
15/07/2013,"85,1"
16/07/2013,"84,53"
17/07/2013,"83,74"
18/07/2013,"84,72"
19/07/2013,"85,95"
20/07/2013,"85,98"
21/07/2013,"86,1"
22/07/2013,"86,26"
23/07/2013,"85,89"
24/07/2013,"85,82"
25/07/2013,"85,95"
26/07/2013,"85,12"
27/07/2013,"85,04"
28/07/2013,"84,91"
29/07/2013,"84,74"
30/07/2013,"85,07"
31/07/2013,"85,17"
01/08/2013,"85,43"
02/08/2013,"85,08"
03/08/2013,"85,12"
04/08/2013,"85,14"
05/08/2013,"85,1"
06/08/2013,"85,7"
07/08/2013,"88,11"
08/08/2013,"89,29"
09/08/2013,"88,86"
10/08/2013,"89,39"
11/08/2013,"89,86"
12/08/2013,"90,29"
13/08/2013,"91,39"
14/08/2013,"91,35"
15/08/2013,"91,74"
16/08/2013,"92,91"
17/08/2013,"92,68"
18/08/2013,"92,56"
19/08/2013,"92,75"
20/08/2013,"88,87"
21/08/2013,84
22/08/2013,"84,28"
23/08/2013,"84,18"
24/08/2013,"84,33"
25/08/2013,"84,47"
26/08/2013,"84,66"
27/08/2013,"84,11"
28/08/2013,"83,74"
29/08/2013,"83,33"
30/08/2013,"83,57"
31/08/2013,"83,37"
01/09/2013,"83,2"
02/09/2013,"83,03"
03/09/2013,"82,86"
04/09/2013,"82,7"
05/09/2013,"82,36"
06/09/2013,"83,18"
07/09/2013,"83,26"
08/09/2013,"83,39"
09/09/2013,"83,46"
10/09/2013,"84,38"
11/09/2013,"84,22"
12/09/2013,"84,74"
13/09/2013,"84,32"
14/09/2013,"84,28"
15/09/2013,"84,22"
16/09/2013,"84,13"
17/09/2013,"84,29"
18/09/2013,"85,49"
19/09/2013,"84,64"
20/09/2013,"84,58"
21/09/2013,"84,46"
22/09/2013,"84,35"
23/09/2013,"84,19"
24/09/2013,"84,56"
25/09/2013,"84,64"
26/09/2013,"85,54"
27/09/2013,"86,64"
28/09/2013,"86,72"
29/09/2013,"86,88"
30/09/2013,"87,09"
01/10/2013,"86,49"
02/10/2013,"86,93"
03/10/2013,"87,56"
04/10/2013,"86,88"
05/10/2013,"85,9"
06/10/2013,"84,95"
07/10/2013,"83,94"
08/10/2013,"83,64"
09/10/2013,"83,42"
10/10/2013,"83,19"
11/10/2013,"83,27"
12/10/2013,"83,42"
13/10/2013,"83,56"
14/10/2013,"83,71"
15/10/2013,"83,78"
16/10/2013,"83,21"
17/10/2013,"83,89"
18/10/2013,"83,02"
19/10/2013,"83,04"
20/10/2013,"83,01"
21/10/2013,"83,02"
22/10/2013,"82,5"
23/10/2013,"80,79"
24/10/2013,"79,25"
25/10/2013,"78,85"
26/10/2013,"78,86"
27/10/2013,"78,82"
28/10/2013,"78,83"
29/10/2013,"78,31"
30/10/2013,"77,85"
31/10/2013,"77,17"
01/11/2013,"76,68"
02/11/2013,"76,49"
03/11/2013,"76,28"
04/11/2013,"76,04"
05/11/2013,"76,04"
06/11/2013,"77,14"
07/11/2013,"76,65"
08/11/2013,"76,89"
09/11/2013,"76,89"
10/11/2013,"76,9"
11/11/2013,"76,82"
12/11/2013,"77,99"
13/11/2013,"77,88"
14/11/2013,"76,67"
15/11/2013,"77,22"
16/11/2013,"77,38"
17/11/2013,"77,56"
18/11/2013,"77,76"
19/11/2013,"77,57"
20/11/2013,"78,08"
21/11/2013,"78,49"
22/11/2013,"77,34"
23/11/2013,"77,43"
24/11/2013,"77,34"
25/11/2013,"78,5"
26/11/2013,"79,17"
27/11/2013,"78,58"
28/11/2013,"78,58"
29/11/2013,"78,54"
30/11/2013,"78,57"
01/12/2013,"78,6"
02/12/2013,"78,63"
03/12/2013,"78,53"
04/12/2013,"78,87"
05/12/2013,"78,81"
06/12/2013,"80,33"
07/12/2013,"80,25"
08/12/2013,"80,29"
09/12/2013,"80,29"
10/12/2013,"80,61"
11/12/2013,"82,14"
12/12/2013,"82,98"
13/12/2013,"83,07"
14/12/2013,"83,12"
15/12/2013,"83,17"
16/12/2013,"83,26"
17/12/2013,"82,92"
18/12/2013,"83,09"
19/12/2013,"83,26"
20/12/2013,"83,15"
21/12/2013,"82,89"
22/12/2013,"82,65"
23/12/2013,"82,41"
24/12/2013,"82,11"
25/12/2013,"82,58"
26/12/2013,"82,94"
27/12/2013,"84,04"
28/12/2013,"84,23"
29/12/2013,"84,48"
30/12/2013,"84,76"
31/12/2013,"84,73"
01/01/2014,"84,73"
02/01/2014,"84,18"
03/01/2014,"83,35"
04/01/2014,"83,54"
05/01/2014,"83,65"
06/01/2014,"83,71"
07/01/2014,"84,56"
08/01/2014,"83,18"
09/01/2014,"82,94"
10/01/2014,"82,86"
11/01/2014,"83,2"
12/01/2014,"83,5"
13/01/2014,"83,84"
14/01/2014,"83,67"
15/01/2014,"84,41"
16/01/2014,"86,03"
17/01/2014,"86,97"
18/01/2014,"87,17"
19/01/2014,"87,43"
20/01/2014,"87,69"
21/01/2014,"87,97"
22/01/2014,88
23/01/2014,"87,07"
24/01/2014,"87,04"
25/01/2014,"86,06"
26/01/2014,"85,15"
27/01/2014,"84,15"
28/01/2014,"84,31"
29/01/2014,"85,45"
30/01/2014,"86,03"
31/01/2014,"85,89"
01/02/2014,"85,59"
02/02/2014,"85,31"
03/02/2014,"84,98"
04/02/2014,"85,24"
05/02/2014,"85,66"
06/02/2014,"85,96"
07/02/2014,"87,5"
08/02/2014,"87,37"
09/02/2014,"87,35"
10/02/2014,"87,24"
11/02/2014,"88,56"
12/02/2014,"88,16"
13/02/2014,"87,77"
14/02/2014,"87,5"
15/02/2014,"87,6"
16/02/2014,"87,67"
17/02/2014,"87,75"
18/02/2014,"87,91"
19/02/2014,"86,83"
20/02/2014,"86,25"
21/02/2014,"87,03"
22/02/2014,"87,66"
23/02/2014,"88,29"
24/02/2014,"89,13"
25/02/2014,"87,18"
26/02/2014,"86,29"
27/02/2014,"87,69"
28/02/2014,"87,18"
01/03/2014,"87,55"
02/03/2014,"87,87"
03/03/2014,"88,14"
04/03/2014,"89,1"
05/03/2014,"88,7"
06/03/2014,"91,53"
07/03/2014,"90,89"
08/03/2014,"91,16"
09/03/2014,"91,39"
10/03/2014,"91,64"
11/03/2014,"91,46"
12/03/2014,"92,17"
13/03/2014,"91,76"
14/03/2014,"92,25"
15/03/2014,"92,16"
16/03/2014,"92,11"
17/03/2014,"91,98"
18/03/2014,"92,97"
19/03/2014,"92,57"
20/03/2014,"92,18"
21/03/2014,"93,5"
22/03/2014,"92,67"
23/03/2014,"91,99"
24/03/2014,"91,04"
25/03/2014,"94,06"
26/03/2014,"91,79"
27/03/2014,"92,57"
28/03/2014,"93,76"
29/03/2014,"93,42"
30/03/2014,"93,2"
31/03/2014,"93,04"
01/04/2014,"91,96"
02/04/2014,"91,47"
03/04/2014,"90,83"
04/04/2014,"92,18"
05/04/2014,"91,61"
06/04/2014,"91,18"
07/04/2014,"90,64"
08/04/2014,"91,65"
09/04/2014,"90,38"
10/04/2014,"89,15"
11/04/2014,90
12/04/2014,"90,2"
13/04/2014,"90,43"
14/04/2014,"90,71"
15/04/2014,"90,4"
16/04/2014,"90,97"
17/04/2014,"90,08"
18/04/2014,"90,7"
19/04/2014,"91,21"
20/04/2014,"91,72"
21/04/2014,"92,19"
22/04/2014,"93,3"
23/04/2014,"92,75"
24/04/2014,"93,17"
25/04/2014,"93,38"
26/04/2014,"93,09"
27/04/2014,"92,85"
28/04/2014,"92,46"
29/04/2014,94
30/04/2014,"94,42"
01/05/2014,"94,39"
02/05/2014,"94,24"
03/05/2014,"94,36"
04/05/2014,"94,47"
05/05/2014,"94,64"
06/05/2014,"93,97"
07/05/2014,"92,56"
08/05/2014,"93,01"
09/05/2014,"92,52"
10/05/2014,"92,49"
11/05/2014,"92,52"
12/05/2014,"91,31"
13/05/2014,"91,03"
14/05/2014,"90,71"
15/05/2014,"90,29"
16/05/2014,"89,8"
17/05/2014,"89,6"
18/05/2014,"89,38"
19/05/2014,"89,14"
20/05/2014,"89,06"
21/05/2014,"89,25"
22/05/2014,"87,98"
23/05/2014,"86,68"
24/05/2014,"86,33"
25/05/2014,"85,91"
26/05/2014,"85,49"
27/05/2014,"85,03"
28/05/2014,"85,01"
29/05/2014,"86,39"
30/05/2014,"86,06"
31/05/2014,"86,27"
01/06/2014,"86,46"
02/06/2014,"86,59"
03/06/2014,"87,57"
04/06/2014,"85,97"
05/06/2014,"85,47"
06/06/2014,"84,85"
07/06/2014,"84,84"
08/06/2014,"84,79"
09/06/2014,"84,6"
10/06/2014,"86,46"
11/06/2014,"85,43"
12/06/2014,"85,63"
13/06/2014,"87,02"
14/06/2014,"87,29"
15/06/2014,"87,63"
16/06/2014,"87,81"
17/06/2014,"90,34"
18/06/2014,"91,14"
19/06/2014,"87,84"
20/06/2014,"87,98"
21/06/2014,"84,46"
22/06/2014,"81,19"
23/06/2014,"77,76"
24/06/2014,"76,54"
25/06/2014,"75,16"
26/06/2014,"74,78"
27/06/2014,"74,75"
28/06/2014,"74,32"
29/06/2014,"73,91"
30/06/2014,"73,49"
01/07/2014,"73,36"
02/07/2014,"72,42"
03/07/2014,"72,05"
04/07/2014,"72,03"
05/07/2014,"71,97"
06/07/2014,"72,05"
07/07/2014,"70,26"
08/07/2014,"70,38"
09/07/2014,"69,61"
10/07/2014,"68,56"
11/07/2014,"68,11"
12/07/2014,"68,24"
13/07/2014,"68,33"
14/07/2014,"68,47"
15/07/2014,"67,86"
16/07/2014,"67,63"
17/07/2014,"67,71"
18/07/2014,"67,76"
19/07/2014,"67,74"
20/07/2014,"67,73"
21/07/2014,"67,7"
22/07/2014,"67,9"
23/07/2014,"68,14"
24/07/2014,"66,21"
25/07/2014,"65,38"
26/07/2014,"65,56"
27/07/2014,"65,66"
28/07/2014,"65,82"
29/07/2014,"65,19"
30/07/2014,"64,04"
31/07/2014,"62,83"
01/08/2014,"63,18"
02/08/2014,"63,22"
03/08/2014,"63,18"
04/08/2014,"64,39"
05/08/2014,"63,83"
06/08/2014,"64,5"
07/08/2014,"64,07"
08/08/2014,"64,18"
09/08/2014,"64,21"
10/08/2014,"64,24"
11/08/2014,"64,34"
12/08/2014,"63,44"
13/08/2014,"64,81"
14/08/2014,"64,71"
15/08/2014,"64,38"
16/08/2014,"64,25"
17/08/2014,"64,11"
18/08/2014,"63,92"
19/08/2014,"64,19"
20/08/2014,"65,79"
21/08/2014,"65,88"
22/08/2014,"66,08"
23/08/2014,"66,14"
24/08/2014,"66,21"
25/08/2014,"66,24"
26/08/2014,"66,76"
27/08/2014,"67,31"
28/08/2014,"66,63"
29/08/2014,"66,6"
30/08/2014,"66,34"
31/08/2014,"66,09"
01/09/2014,"65,84"
02/09/2014,"65,54"
03/09/2014,"65,93"
04/09/2014,"65,48"
05/09/2014,"64,36"
06/09/2014,"64,66"
07/09/2014,"64,86"
08/09/2014,"65,01"
09/09/2014,"65,69"
10/09/2014,"66,97"
11/09/2014,"68,05"
12/09/2014,"67,93"
13/09/2014,"67,25"
14/09/2014,"66,62"
15/09/2014,"65,96"
16/09/2014,"65,62"
17/09/2014,"65,73"
18/09/2014,"65,23"
19/09/2014,"64,4"
20/09/2014,"63,85"
21/09/2014,"63,29"
22/09/2014,"62,68"
23/09/2014,"62,76"
24/09/2014,"61,56"
25/09/2014,"61,38"
26/09/2014,"61,89"
27/09/2014,"61,76"
28/09/2014,"61,68"
29/09/2014,"61,6"
30/09/2014,"61,35"
01/10/2014,"62,21"
02/10/2014,"61,67"
03/10/2014,"62,69"
04/10/2014,"63,25"
05/10/2014,"63,83"
06/10/2014,"64,4"
07/10/2014,"65,21"
08/10/2014,"64,88"
09/10/2014,"63,89"
10/10/2014,"64,38"
11/10/2014,"64,67"
12/10/2014,"64,96"
13/10/2014,"65,37"
14/10/2014,"64,28"
15/10/2014,"63,76"
16/10/2014,"63,49"
17/10/2014,"63,01"
18/10/2014,"62,8"
19/10/2014,"62,57"
20/10/2014,"62,28"
21/10/2014,"62,82"
22/10/2014,"62,59"
23/10/2014,"63,09"
24/10/2014,"63,85"
25/10/2014,"63,79"
26/10/2014,"63,78"
27/10/2014,"63,72"
28/10/2014,"64,45"
29/10/2014,"65,22"
30/10/2014,"64,44"
31/10/2014,"64,35"
01/11/2014,"64,31"
02/11/2014,"64,27"
03/11/2014,"64,32"
04/11/2014,"62,99"
05/11/2014,"62,86"
06/11/2014,"63,22"
07/11/2014,"64,03"
08/11/2014,"63,42"
09/11/2014,"62,91"
10/11/2014,"62,29"
11/11/2014,"63,28"
12/11/2014,"62,08"
13/11/2014,"59,9"
14/11/2014,"59,76"
15/11/2014,"59,64"
16/11/2014,"59,5"
17/11/2014,"59,31"
18/11/2014,"59,9"
19/11/2014,"59,09"
20/11/2014,"59,11"
21/11/2014,"59,35"
22/11/2014,"59,22"
23/11/2014,"59,12"
24/11/2014,"58,97"
25/11/2014,"59,38"
26/11/2014,"59,75"
27/11/2014,"59,75"
28/11/2014,"60,08"
29/11/2014,"60,03"
30/11/2014,"60,08"
01/12/2014,"59,13"
02/12/2014,"59,47"
03/12/2014,"59,62"
04/12/2014,"60,47"
05/12/2014,"59,66"
06/12/2014,"59,68"
07/12/2014,"59,66"
08/12/2014,"59,37"
09/12/2014,"59,94"
10/12/2014,"59,64"
11/12/2014,"60,67"
12/12/2014,"60,68"
13/12/2014,"60,68"
14/12/2014,"60,68"
15/12/2014,"60,81"
16/12/2014,"59,83"
17/12/2014,"60,81"
18/12/2014,"60,79"
19/12/2014,"60,94"
20/12/2014,"60,98"
21/12/2014,"60,94"
22/12/2014,"62,13"
23/12/2014,"61,69"
24/12/2014,"61,74"
25/12/2014,"61,71"
26/12/2014,"61,69"
27/12/2014,"61,7"
28/12/2014,"61,69"
29/12/2014,"62,04"
30/12/2014,"61,95"
31/12/2014,"60,28"
01/01/2015,"60,02"
02/01/2015,"59,6"
03/01/2015,"59,95"
04/01/2015,"60,23"
05/01/2015,"60,58"
06/01/2015,"60,13"
07/01/2015,"60,35"
08/01/2015,"60,47"
09/01/2015,"60,63"
10/01/2015,"60,35"
11/01/2015,"60,1"
12/01/2015,"59,81"
13/01/2015,"60,15"
14/01/2015,"59,02"
15/01/2015,"59,53"
16/01/2015,"59,26"
17/01/2015,"58,89"
18/01/2015,"58,54"
19/01/2015,"58,18"
20/01/2015,"57,78"
21/01/2015,"57,97"
22/01/2015,"57,8"
23/01/2015,"57,42"
24/01/2015,"57,86"
25/01/2015,"58,25"
26/01/2015,"58,66"
27/01/2015,"58,63"
28/01/2015,"59,23"
29/01/2015,"59,58"
30/01/2015,"59,36"
31/01/2015,"59,6"
01/02/2015,"59,8"
02/02/2015,"59,91"
03/02/2015,"61,4"
04/02/2015,"61,13"
05/02/2015,"61,76"
06/02/2015,"61,61"
07/02/2015,"61,88"
08/02/2015,"62,11"
09/02/2015,"62,37"
10/02/2015,"62,41"
11/02/2015,"62,22"
12/02/2015,"62,55"
13/02/2015,"62,77"
14/02/2015,"63,01"
15/02/2015,"63,24"
16/02/2015,"63,48"
17/02/2015,"63,65"
18/02/2015,"64,72"
19/02/2015,"64,56"
20/02/2015,"64,68"
21/02/2015,"64,55"
22/02/2015,"64,44"
23/02/2015,"64,29"
24/02/2015,"64,68"
25/02/2015,"65,34"
26/02/2015,"65,24"
27/02/2015,"64,86"
28/02/2015,"64,8"
01/03/2015,"64,72"
02/03/2015,"64,72"
03/03/2015,"63,56"
04/03/2015,"63,38"
05/03/2015,"63,15"
06/03/2015,"62,79"
07/03/2015,"62,55"
08/03/2015,"62,3"
09/03/2015,"62,13"
10/03/2015,"60,88"
11/03/2015,"60,42"
12/03/2015,"60,94"
13/03/2015,"60,49"
14/03/2015,"60,51"
15/03/2015,"60,5"
16/03/2015,"60,49"
17/03/2015,"60,22"
18/03/2015,"62,45"
19/03/2015,"62,54"
20/03/2015,"62,53"
21/03/2015,"62,97"
22/03/2015,"63,38"
23/03/2015,"63,83"
24/03/2015,"63,88"
25/03/2015,"63,06"
26/03/2015,"62,99"
27/03/2015,"63,42"
28/03/2015,"63,09"
29/03/2015,"62,81"
30/03/2015,"62,46"
31/03/2015,"63,13"
01/04/2015,"62,64"
02/04/2015,"63,74"
03/04/2015,"64,09"
04/04/2015,"64,48"
05/04/2015,"64,88"
06/04/2015,"65,23"
07/04/2015,"66,16"
08/04/2015,"66,82"
09/04/2015,"66,4"
10/04/2015,"65,03"
11/04/2015,"65,13"
12/04/2015,"65,13"
13/04/2015,"65,16"
14/04/2015,"64,65"
15/04/2015,"64,78"
16/04/2015,"64,22"
17/04/2015,"63,37"
18/04/2015,"63,39"
19/04/2015,"63,35"
20/04/2015,"63,33"
21/04/2015,"63,03"
22/04/2015,"63,09"
23/04/2015,"65,42"
24/04/2015,"66,31"
25/04/2015,"66,2"
26/04/2015,"66,18"
27/04/2015,"66,14"
28/04/2015,"66,15"
29/04/2015,"67,24"
30/04/2015,"67,66"
01/05/2015,"66,39"
02/05/2015,"66,56"
03/05/2015,"66,64"
04/05/2015,"66,75"
05/05/2015,"66,38"
06/05/2015,66
07/05/2015,"65,6"
08/05/2015,"66,13"
09/05/2015,"65,87"
10/05/2015,"65,67"
11/05/2015,"65,47"
12/05/2015,"65,19"
13/05/2015,"65,74"
14/05/2015,"66,49"
15/05/2015,"66,58"
16/05/2015,"65,98"
17/05/2015,"65,44"
18/05/2015,"64,89"
19/05/2015,"64,4"
20/05/2015,"64,23"
21/05/2015,"63,78"
22/05/2015,"63,33"
23/05/2015,"63,37"
24/05/2015,"63,37"
25/05/2015,"63,37"
26/05/2015,"63,38"
27/05/2015,"63,19"
28/05/2015,"64,5"
29/05/2015,"64,44"
30/05/2015,"64,2"
31/05/2015,"63,98"
01/06/2015,"63,74"
02/06/2015,"63,74"
03/06/2015,"65,25"
04/06/2015,"65,18"
05/06/2015,"64,67"
06/06/2015,"64,77"
07/06/2015,"64,83"
08/06/2015,"64,9"
09/06/2015,"64,79"
10/06/2015,"64,99"
11/06/2015,"63,9"
12/06/2015,"64,39"
13/06/2015,"64,09"
14/06/2015,"63,84"
15/06/2015,"63,49"
16/06/2015,"64,64"
17/06/2015,"64,28"
18/06/2015,"64,28"
19/06/2015,"63,74"
20/06/2015,"63,87"
21/06/2015,"63,94"
22/06/2015,"64,06"
23/06/2015,"63,56"
24/06/2015,"64,57"
25/06/2015,"65,64"
26/06/2015,"67,39"
27/06/2015,"67,24"
28/06/2015,"67,24"
29/06/2015,"67,18"
30/06/2015,"67,89"
01/07/2015,"67,53"
02/07/2015,"67,11"
03/07/2015,"67,11"
04/07/2015,"66,95"
05/07/2015,"66,8"
06/07/2015,"66,7"
07/07/2015,"65,84"
08/07/2015,"65,24"
09/07/2015,"65,86"
10/07/2015,"65,55"
11/07/2015,"65,6"
12/07/2015,"65,63"
13/07/2015,"65,63"
14/07/2015,"66,02"
15/07/2015,"65,04"
16/07/2015,"65,09"
17/07/2015,"65,24"
18/07/2015,"65,13"
19/07/2015,"65,05"
20/07/2015,65
21/07/2015,"64,39"
22/07/2015,"64,53"
23/07/2015,"64,68"
24/07/2015,"64,77"
25/07/2015,"64,44"
26/07/2015,"64,14"
27/07/2015,"63,78"
28/07/2015,"64,4"
29/07/2015,"63,87"
30/07/2015,"63,53"
31/07/2015,"64,07"
01/08/2015,"63,95"
02/08/2015,"63,88"
03/08/2015,"63,82"
04/08/2015,"63,53"
05/08/2015,"63,45"
06/08/2015,"62,33"
07/08/2015,"61,72"
08/08/2015,"61,79"
09/08/2015,"61,8"
10/08/2015,"61,8"
11/08/2015,"61,83"
12/08/2015,"64,69"
13/08/2015,"65,44"
14/08/2015,"66,12"
15/08/2015,"66,29"
16/08/2015,"66,5"
17/08/2015,"66,73"
18/08/2015,"66,7"
19/08/2015,"66,65"
20/08/2015,"66,97"
21/08/2015,"66,94"
22/08/2015,"65,95"
23/08/2015,"65,03"
24/08/2015,"64,09"
25/08/2015,"63,44"
26/08/2015,"62,45"
27/08/2015,"63,27"
28/08/2015,"63,14"
29/08/2015,"63,02"
30/08/2015,"62,91"
31/08/2015,"62,8"
01/09/2015,"62,63"
02/09/2015,"62,42"
03/09/2015,"62,74"
04/09/2015,"62,6"
05/09/2015,"62,78"
06/09/2015,"62,94"
07/09/2015,"63,1"
08/09/2015,"63,28"
09/09/2015,"63,12"
10/09/2015,"63,06"
11/09/2015,"63,34"
12/09/2015,"63,1"
13/09/2015,"62,91"
14/09/2015,"62,71"
15/09/2015,"62,47"
16/09/2015,"62,62"
17/09/2015,"62,37"
18/09/2015,"60,47"
19/09/2015,"60,58"
20/09/2015,"60,54"
21/09/2015,"60,55"
22/09/2015,"59,9"
23/09/2015,"59,88"
24/09/2015,"60,03"
25/09/2015,"60,49"
26/09/2015,"60,53"
27/09/2015,"60,6"
28/09/2015,"60,67"
29/09/2015,"60,84"
30/09/2015,"60,53"
01/10/2015,"60,49"
02/10/2015,"60,41"
03/10/2015,"60,86"
04/10/2015,"61,28"
05/10/2015,"61,7"
06/10/2015,"61,98"
07/10/2015,"62,38"
08/10/2015,"61,65"
09/10/2015,"61,93"
10/10/2015,"61,91"
11/10/2015,"61,91"
12/10/2015,"61,75"
13/10/2015,"63,85"
14/10/2015,"63,78"
15/10/2015,"63,55"
16/10/2015,"63,87"
17/10/2015,"63,65"
18/10/2015,"63,48"
19/10/2015,"63,24"
20/10/2015,"63,81"
21/10/2015,"64,24"
22/10/2015,"62,96"
23/10/2015,"62,69"
24/10/2015,"62,64"
25/10/2015,"62,57"
26/10/2015,"62,49"
27/10/2015,"62,55"
28/10/2015,"62,77"
29/10/2015,"62,42"
30/10/2015,"63,31"
31/10/2015,"63,27"
01/11/2015,"63,3"
02/11/2015,"63,38"
03/11/2015,"62,79"
04/11/2015,"62,03"
05/11/2015,"62,2"
06/11/2015,"61,88"
07/11/2015,"61,92"
08/11/2015,"61,94"
09/11/2015,"61,97"
10/11/2015,"61,9"
11/11/2015,"62,12"
12/11/2015,"61,83"
13/11/2015,"61,42"
14/11/2015,"61,48"
15/11/2015,"61,51"
16/11/2015,"61,54"
17/11/2015,"61,56"
18/11/2015,"61,57"
19/11/2015,"61,83"
20/11/2015,"60,47"
21/11/2015,"60,99"
22/11/2015,"61,37"
23/11/2015,"61,76"
24/11/2015,62
25/11/2015,"63,34"
26/11/2015,"63,6"
27/11/2015,"63,99"
28/11/2015,"63,55"
29/11/2015,"63,18"
30/11/2015,"62,71"
01/12/2015,"63,56"
02/12/2015,"63,51"
03/12/2015,"63,93"
04/12/2015,"64,7"
05/12/2015,"64,63"
06/12/2015,"64,63"
07/12/2015,"64,63"
08/12/2015,"64,57"
09/12/2015,"64,85"
10/12/2015,"63,76"
11/12/2015,"63,86"
12/12/2015,"63,68"
13/12/2015,"63,52"
14/12/2015,"63,35"
15/12/2015,"63,28"
